Type,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Machine failure,TWF,HDF,PWF,OSF,RNF,if_anomaly_label,if_anomaly_score,if_risk_score,ocsvm_anomaly_label,ocsvm_anomaly_score,ocsvm_risk_score,rf_prediction,rf_failure_probability,if_risk_score_normalized,ocsvm_risk_score_normalized,ai_anomaly_vote_count,combined_ai_risk_score,scaled_Type,scaled_Air temperature [K],scaled_Process temperature [K],scaled_Rotational speed [rpm],scaled_Torque [Nm],scaled_Tool wear [min]
2,298.8,308.8,1445,49.9,4,0,0,0,0,0,0,0,0.03829530710273488,-0.03829530710273488,0,0.7326021485174543,-0.7326021485174543,0,0.018814419948909946,0.4808281000826431,0.3092080466624026,0,0.26169861734510175,2.2341320619371734,-0.6024172079894964,-0.8125581165062443,-0.5230848206523291,0.9944479484997806,-1.633141019598814
0,298.9,308.9,1450,47.5,9,0,0,0,0,0,0,0,0.13953815384344692,-0.13953815384344692,0,1.9826220188358157,-1.9826220188358157,0,0.0,0.14932561118226362,0.2531329385978437,0,0.11035683219247419,-0.7453065750397865,-0.5524211743618752,-0.7451572309007156,-0.49519472815262344,0.7536879961136456,-1.55458761368647
0,298.9,308.9,1453,40.8,11,0,0,0,0,0,0,0,0.14522528257725137,-0.14522528257725137,0,1.571913145922153,-1.571913145922153,0,0.0,0.13070407503777554,0.2715570812683448,0,0.10659304626877919,-0.7453065750397865,-0.5524211743618752,-0.7451572309007156,-0.47846067265280007,0.08156646236901802,-1.5231662513215325
0,299.0,309.0,1469,40.1,13,0,0,0,0,0,0,0,0.14511112606902454,-0.14511112606902454,0,1.6839199798931332,-1.6839199798931332,0,0.0,0.13107786111570247,0.26653252488485935,0,0.10573764942325287,-0.7453065750397865,-0.5024251407342256,-0.6777563452951486,-0.3892123766537421,0.011344809589729025,-1.491744888956595
0,298.9,308.9,1422,47.6,15,0,0,0,0,0,0,0,0.1439439983834998,-0.1439439983834998,0,2.316158001622057,-2.316158001622057,0,0.006548780503181509,0.13489942229332202,0.23817072341850098,0,0.10421342580230161,-0.7453065750397865,-0.5524211743618752,-0.7451572309007156,-0.651379246150975,0.7637196607964014,-1.4603235265916572
1,299.0,309.0,1804,26.8,17,0,0,0,0,0,0,0,0.07540125236694661,-0.07540125236694661,0,3.4661731477171323,-3.4661731477171323,0,0.0,0.359330990863755,0.18658176461520057,0,0.18104874926854211,0.7444127434486935,-0.5024251407342256,-0.6777563452951486,1.4794238208265345,-1.32286659321677,-1.4289021642267197
2,299.0,309.0,1436,43.9,20,0,0,0,0,0,0,0,0.06976814036750578,-0.06976814036750578,0,1.7920833378507588,-1.7920833378507588,0,0.01547770299297872,0.37777565839519756,0.2616803844268403,0,0.2096374214406386,2.2341320619371734,-0.5024251407342256,-0.6777563452951486,-0.5732869871517992,0.3925480675344427,-1.3817701206793134
0,299.0,309.0,1544,31.8,25,0,0,0,0,0,0,0,0.13975453747502914,-0.13975453747502914,0,1.2348288463943007,-1.2348288463943007,0,0.0,0.14861709976900284,0.28667847171318345,0,0.11678253425023782,-0.7453065750397865,-0.5024251407342256,-0.6777563452951486,0.029139010841842203,-0.8212833590789884,-1.3032167147669693
1,299.0,309.0,1419,45.2,27,0,0,0,0,0,0,0,0.1408841456225126,-0.1408841456225126,0,5.098718524288447,-5.098718524288447,0,0.025070868277329583,0.14491838993983386,0.11334680204759165,0,0.0906650636963837,0.7444127434486935,-0.5024251407342256,-0.6777563452951486,-0.6681133016507983,0.5229597084102664,-1.2717953524020318
1,298.9,308.9,1487,39.5,30,0,0,0,0,0,0,0,0.14474428440075782,-0.14474428440075782,0,4.945265226670585,-4.945265226670585,0,0.0,0.13227902179003864,0.12023062081808286,0,0.07695773287963203,0.7444127434486935,-0.5524211743618752,-0.7451572309007156,-0.2888080436548019,-0.04884517850680491,-1.2246633088546253
0,298.9,308.9,1753,25.8,33,0,0,0,0,0,0,0,0.10113107794315185,-0.10113107794315185,0,1.8486759156786405,-1.8486759156786405,0,0.0,0.2750830514579306,0.2591416768489022,0,0.1618615559529527,-0.7453065750397865,-0.5524211743618752,-0.7451572309007156,1.194944877329537,-1.4231832400443263,-1.177531265307219
0,298.9,308.9,1830,24.9,35,0,0,0,0,0,0,0,0.08596977323728605,-0.08596977323728605,0,1.9922745511413105,-1.9922745511413105,0,0.0,0.32472616607563204,0.25269993204732427,0,0.18043045283971768,-0.7453065750397865,-0.5524211743618752,-0.7451572309007156,1.6244523018250037,-1.5134682221891271,-1.1461099029422812
1,298.9,308.9,1727,27.1,37,0,0,0,0,0,0,0,0.09363687551380451,-0.09363687551380451,0,4.39739197036722,-4.39739197036722,0,0.0,0.29962154318974105,0.1448078717741565,0,0.14881019163072773,0.7444127434486935,-0.5524211743618752,-0.7451572309007156,1.0499163963310678,-1.2927715991685031,-1.1146885405773437
0,299.1,309.0,1450,43.0,40,0,0,0,0,0,0,0,0.1622664277034659,-0.1622664277034659,0,3.0503753221847063,-3.0503753221847063,0,0.0032241666666666664,0.0749057425637735,0.20523419451121588,0,0.07229880259441923,-0.7453065750397865,-0.452429107106576,-0.6777563452951486,-0.49519472815262344,0.3022630853896422,-1.0675564970299374
0,299.0,308.9,1622,31.9,42,0,0,0,0,0,0,0,0.1447882795003742,-0.1447882795003742,0,2.448666736265732,-2.448666736265732,0,0.0,0.13213496731614968,0.23222646461823918,0,0.09929927985010771,-0.7453065750397865,-0.5024251407342256,-0.7451572309007156,0.46422445383724986,-0.811251694396233,-1.0361351346649996
1,299.0,309.0,1351,52.2,44,0,0,0,0,0,0,0,0.11316497841279471,-0.11316497841279471,0,5.738182513198762,-5.738182513198762,0,0.0,0.2356800903076701,0.08466084822158781,0,0.11120420576738561,0.7444127434486935,-0.5024251407342256,-0.6777563452951486,-1.0474185596467946,1.2251762362031606,-1.004713772300062
1,299.0,309.0,1575,35.3,47,0,0,0,0,0,0,0,0.14758756936428397,-0.14758756936428397,0,5.424846530643592,-5.424846530643592,0,0.0,0.12296916857664693,0.0987169040487812,0,0.06893104824041502,0.7444127434486935,-0.5024251407342256,-0.6777563452951486,0.20205758434001705,-0.4701750951825417,-0.9575817287526557
1,298.9,308.9,1750,29.9,50,0,0,0,0,0,0,0,0.10775103806576891,-0.10775103806576891,0,5.196071854069402,-5.196071854069402,0,0.0,0.2534071175256388,0.1089795926795347,0,0.12315876554616248,0.7444127434486935,-0.5524211743618752,-0.7451572309007156,1.1782108218297138,-1.0118849880513456,-0.9104496852052493
0,298.9,308.8,1529,32.7,53,0,0,0,0,0,0,0,0.15807341941408148,-0.15807341941408148,0,2.0364514890451346,-2.0364514890451346,0,0.0,0.08863503533515014,0.2507181822961884,0,0.08559765059329774,-0.7453065750397865,-0.5524211743618752,-0.8125581165062443,-0.05453126665727466,-0.7309983769341876,-0.8633176416578429
0,298.8,308.8,1523,44.4,55,0,0,0,0,0,0,0,0.17032139010187408,-0.17032139010187408,0,3.5510163261531993,-3.5510163261531993,0,0.0,0.048531137650599694,0.1827757527970593,0,0.055967605619651736,-0.7453065750397865,-0.6024172079894964,-0.8125581165062443,-0.0879993776569214,0.4427063909482209,-0.8318962792929053
0,298.8,308.9,1852,25.0,57,0,0,0,0,0,0,0,0.09779919450298774,-0.09779919450298774,0,2.6479226876162407,-2.6479226876162407,0,0.0,0.28599273731424707,0.22328796750327684,0,0.1590546884263542,-0.7453065750397865,-0.6024172079894964,-0.7451572309007156,1.7471687088237084,-1.5034365575063715,-0.8004749169279677
0,298.8,308.8,1991,20.7,59,0,0,0,0,0,0,0,0.05072149255602487,-0.05072149255602487,0,2.3991594911882927,-2.3991594911882927,0,0.0,0.44014066844756583,0.23444732860897635,0,0.22294573310082164,-0.7453065750397865,-0.6024172079894964,-0.8125581165062443,2.5225132803155246,-1.9347981388648636,-0.7690535545630302
0,298.8,308.8,1555,40.6,61,0,0,0,0,0,0,0,0.1705170157189534,-0.1705170157189534,0,3.5316684231804487,-3.5316684231804487,0,0.0,0.04789059482666519,0.18364368760016228,0,0.05588497545069854,-0.7453065750397865,-0.6024172079894964,-0.8125581165062443,0.09049721434119457,0.06150313300350718,-0.7376321921980925
1,298.8,308.8,1441,40.5,63,0,0,0,0,0,0,0,0.15109852280684655,-0.15109852280684655,0,5.856292001163514,-5.856292001163514,0,0.0,0.1114731484419738,0.07936253060413555,0,0.06046176549761663,0.7444127434486935,-0.6024172079894964,-0.8125581165062443,-0.5453968946520936,0.05147146832075141,-0.7062108298331549
0,298.8,308.7,1450,43.4,66,0,0,0,0,0,0,0,0.17075665163905246,-0.17075665163905246,0,3.8303427948434425,-3.8303427948434425,0,0.0,0.0471059477478822,0.1702453424499759,0,0.05289144758914807,-0.7453065750397865,-0.6024172079894964,-0.8799590021118113,-0.49519472815262344,0.3423897441206646,-0.6590787862857486
0,298.8,308.7,1591,31.1,68,0,0,0,0,0,0,0,0.15501959402651694,-0.15501959402651694,0,2.564429734540422,-2.564429734540422,0,0.0,0.09863426737213044,0.2270334090578685,0,0.08486038876042587,-0.7453065750397865,-0.6024172079894964,-0.8799590021118113,0.291305880339075,-0.8915050118582778,-0.6276574239208109
0,298.8,308.7,1445,48.5,70,0,0,0,0,0,0,0,0.16209057460634624,-0.16209057460634624,0,4.218505863875077,-4.218505863875077,0,0.01580412955108367,0.07548154363271521,0.15283259041342132,0,0.06708078735620382,-0.7453065750397865,-0.6024172079894964,-0.8799590021118113,-0.5230848206523291,0.8540046429412019,-0.5962360615558733
1,298.8,308.8,1497,46.8,72,0,0,0,0,0,0,0,0.15337828759854516,-0.15337828759854516,0,6.711394026492364,-6.711394026492364,0,0.0,0.10400844622463046,0.041003189592759164,0,0.04980401640840402,0.7444127434486935,-0.6024172079894964,-0.8125581165062443,-0.23302785865539064,0.6834663433343559,-0.5648146991909357
2,298.9,308.8,1621,32.7,75,0,0,0,0,0,0,0,0.07173856737274587,-0.07173856737274587,0,3.2015319574039545,-3.2015319574039545,0,0.0,0.37132383016770326,0.1984534025767359,0,0.1882202125824285,2.2341320619371734,-0.5524211743618752,-0.8125581165062443,0.45864643533730876,-0.7309983769341876,-0.5176826556435293
0,298.9,308.7,1572,34.1,80,0,0,0,0,0,0,0,0.16336768118632372,-0.16336768118632372,0,3.1484592517375987,-3.1484592517375987,0,0.0,0.07129987526321703,0.20083421089521605,0,0.06868679228433003,-0.7453065750397865,-0.5524211743618752,-0.8799590021118113,0.18532352884019368,-0.5905550713756088,-0.43912924973118533
0,298.8,308.6,1872,22.5,82,0,0,0,0,0,0,0,0.07726391752406025,-0.07726391752406025,0,2.7069875106709027,-2.7069875106709027,0,0.0,0.35323201048687386,0.22063835655368394,0,0.18542047550548635,-0.7453065750397865,-0.6024172079894964,-0.9473598877173399,1.8587290788225308,-1.7542281745752621,-0.40770788736624775
2,298.7,308.6,1499,43.5,84,0,0,0,0,0,0,0,0.08879682549947487,-0.08879682549947487,0,3.833830639325221,-3.833830639325221,0,0.0,0.31546946408297477,0.17008887993216146,0,0.1602055616196222,2.2341320619371734,-0.652413241617146,-0.9473598877173399,-0.22187182165550837,0.3524214088034203,-0.3762865250013101
1,298.8,308.7,1498,39.5,89,0,0,0,0,0,0,0,0.15791989372632387,-0.15791989372632387,0,6.574890012666163,-6.574890012666163,0,0.0,0.08913772909811925,0.04712667411352985,0,0.04508042646195368,0.7444127434486935,-0.6024172079894964,-0.8799590021118113,-0.2274498401554495,-0.04884517850680491,-0.2977331190889661
1,298.8,308.6,1486,41.9,92,0,0,0,0,0,0,0,0.15642258143291127,-0.15642258143291127,0,6.8510779543316715,-6.8510779543316715,0,0.0,0.0940404236380962,0.03473705612203576,0,0.04456358067964564,0.7444127434486935,-0.6024172079894964,-0.9473598877173399,-0.294386062154743,0.1919147738793301,-0.25060107554155975
0,298.8,308.6,1680,29.4,95,0,0,0,0,0,0,0,0.13204263481938056,-0.13204263481938056,0,3.0406101639537972,-3.0406101639537972,0,0.0,0.1738684138796413,0.20567225339017298,0,0.11068181622989112,-0.7453065750397865,-0.6024172079894964,-0.9473598877173399,0.787749526833835,-1.0620433114651238,-0.2034690319941533
0,298.8,308.6,1431,45.7,97,0,0,0,0,0,0,0,0.16527110310649673,-0.16527110310649673,0,4.366944221124669,-4.366944221124669,0,0.0,0.06506744379493871,0.1461737387252665,0,0.05526172526302879,-0.7453065750397865,-0.6024172079894964,-0.9473598877173399,-0.6011770796515048,0.5731180318240445,-0.17204766962921572
0,298.9,308.7,1564,34.1,99,0,0,0,0,0,0,0,0.16463422369280906,-0.16463422369280906,0,3.236700278540905,-3.236700278540905,0,0.0,0.0671527971563232,0.196875773728563,0,0.06623627360824189,-0.7453065750397865,-0.5524211743618752,-0.8799590021118113,0.1406993808406647,-0.5905550713756088,-0.14062630726427813
0,298.8,308.6,1599,33.0,101,0,0,0,0,0,0,0,0.15992489138196903,-0.15992489138196903,0,3.2662469510627616,-3.2662469510627616,0,0.0,0.08257270515338538,0.1955503285144887,0,0.0721391477642519,-0.7453065750397865,-0.6024172079894964,-0.9473598877173399,0.335930028338604,-0.7009033828859209,-0.10920494489934052
1,298.8,308.6,1707,28.1,103,0,0,0,0,0,0,0,0.10901338671799687,-0.10901338671799687,0,5.657676519395736,-5.657676519395736,0,0.0,0.2492737714814947,0.08827229665496325,0,0.11736396792359054,0.7444127434486935,-0.6024172079894964,-0.9473598877173399,0.9383560263322455,-1.1924549523409467,-0.07778358253440293
0,298.7,308.5,1467,40.7,106,0,0,0,0,0,0,0,0.16924577018122816,-0.16924577018122816,0,3.938415489270252,-3.938415489270252,0,0.0,0.05205307220977054,0.1653972691011355,0,0.053900682704135325,-0.7453065750397865,-0.652413241617146,-1.014760773322907,-0.40036841365362436,0.07153479768626296,-0.030651538986996525
0,298.9,308.7,1433,44.7,108,0,0,0,0,0,0,0,0.17105872199710687,-0.17105872199710687,0,4.294180626551768,-4.294180626551768,0,0.0,0.04611686971677428,0.14943786798090947,0,0.04833432148289161,-0.7453065750397865,-0.5524211743618752,-0.8799590021118113,-0.5900210426516226,0.4728013849964882,0.0007698233779410748
0,298.9,308.7,1558,41.2,110,0,0,0,0,0,0,0,0.17080757903057553,-0.17080757903057553,0,3.961859922696309,-3.961859922696309,0,0.0,0.046939194662734975,0.16434556650896495,0,0.051644791166886986,-0.7453065750397865,-0.5524211743618752,-0.8799590021118113,0.10723126984101794,0.12169312110004112,0.03219118574287867
0,299.0,308.8,1310,50.7,112,0,0,0,0,0,0,0,0.1271562138270637,-0.1271562138270637,0,3.7101764591292508,-3.7101764591292508,0,0.009021724350770225,0.18986816865655548,0.17563592896855598,0,0.1146831429966415,-0.7453065750397865,-0.5024251407342256,-0.8125581165062443,-1.2761173181443808,1.074701265961826,0.06361254810781627
0,298.9,308.7,1546,43.4,114,0,0,0,0,0,0,0,0.17271819482674783,-0.17271819482674783,0,3.997054239111982,-3.997054239111982,0,0.0,0.04068320807056022,0.16276677152887833,0,0.04882663753399975,-0.7453065750397865,-0.5524211743618752,-0.8799590021118113,0.04029504784172445,0.3423897441206646,0.09503391047275388
0,298.9,308.7,1727,29.4,116,0,0,0,0,0,0,0,0.1292401567368181,-0.1292401567368181,0,3.1973137541967667,-3.1973137541967667,0,0.0,0.18304465189907893,0.19864262852929704,0,0.11294638646549099,-0.7453065750397865,-0.5524211743618752,-0.8799590021118113,1.0499163963310678,-1.0620433114651238,0.12645527283769148
0,298.9,308.6,1560,32.2,118,0,0,0,0,0,0,0,0.15651154777051823,-0.15651154777051823,0,2.7626090518559216,-2.7626090518559216,0,0.0,0.0937491184911697,0.21814320907105,0,0.08112828921067788,-0.7453065750397865,-0.5524211743618752,-0.9473598877173399,0.11838730684090018,-0.7811567003479657,0.15787663520262907
0,299.0,308.6,1329,60.5,120,0,0,0,0,0,0,0,0.07441574872057277,-0.07441574872057277,0,2.415235879869279,-2.415235879869279,0,0.00613029266153672,0.36255785500389537,0.2337261518869259,0,0.19422048944355802,-0.7453065750397865,-0.5024251407342256,-0.9473598877173399,-1.1701349666454994,2.0578044048718778,0.18929799756756668
0,298.9,308.6,1413,46.5,122,0,0,0,0,0,0,0,0.16484964442715666,-0.16484964442715666,0,4.293908821008575,-4.293908821008575,0,0.0,0.06644743858635066,0.14945006100725167,0,0.056468987635990606,-0.7453065750397865,-0.5524211743618752,-0.9473598877173399,-0.701581412650445,0.6533713492860893,0.22071935993250427
0,299.0,308.6,1587,38.6,124,0,0,0,0,0,0,0,0.167705429569381,-0.167705429569381,0,3.6996732089135094,-3.6996732089135094,0,0.0,0.057096655663023355,0.17610709819143144,0,0.05806008190349563,-0.7453065750397865,-0.5024251407342256,-0.9473598877173399,0.2689938063393105,-0.13913016065160544,0.2521407222974419
0,298.9,308.5,1559,34.3,126,0,0,0,0,0,0,0,0.16672559810340898,-0.16672559810340898,0,3.19548198656015,-3.19548198656015,0,0.0,0.060304947212790866,0.19872480047760877,0,0.0638669389806381,-0.7453065750397865,-0.5524211743618752,-1.014760773322907,0.11280928834095906,-0.570491742010098,0.2835620846623795
0,298.8,308.4,1473,41.1,128,0,0,0,0,0,0,0,0.16821680050091764,-0.16821680050091764,0,3.9132133324571186,-3.9132133324571186,0,0.0,0.055422258488180456,0.1665278220629828,0,0.055474467807868744,-0.7453065750397865,-0.6024172079894964,-1.082161658928474,-0.3669003026539776,0.11166145641728534,0.31498344702731707
0,298.8,308.4,1737,27.7,130,0,0,0,0,0,0,0,0.12273926870756974,-0.12273926870756974,0,2.830968339063741,-2.830968339063741,0,0.0,0.20433070450561747,0.21507665428387018,0,0.12474761265902104,-0.7453065750397865,-0.6024172079894964,-1.082161658928474,1.105696581330479,-1.2325816110719694,0.34640480939225465
1,298.7,308.4,1441,43.2,132,0,0,0,0,0,0,0,0.14639765984709724,-0.14639765984709724,0,6.730373833857623,-6.730373833857623,0,0.0,0.1268653249888019,0.040151767327943205,0,0.058776483461109405,0.7444127434486935,-0.652413241617146,-1.082161658928474,-0.5453968946520936,0.3223264147551537,0.37782617175719224
1,298.7,308.4,1430,49.6,135,0,0,0,0,0,0,0,0.13256273709009087,-0.13256273709009087,0,6.81342270173754,-6.81342270173754,0,0.0,0.1721654274191285,0.03642624715695619,0,0.07615142039904263,0.7444127434486935,-0.652413241617146,-1.082161658928474,-0.6067550981514459,0.964352954451514,0.42495821530459865
0,298.8,308.4,1369,53.0,138,0,0,0,0,0,0,0,0.1309689510568009,-0.1309689510568009,0,3.7148338545606023,-3.7148338545606023,0,0.0,0.17738400881839914,0.1754270011280362,0,0.1060390037529669,-0.7453065750397865,-0.6024172079894964,-1.082161658928474,-0.9470142266478545,1.3054295536652054,0.47209025885200506
1,298.8,308.5,1711,28.5,140,0,0,0,0,0,0,0,0.1105249820536125,-0.1105249820536125,0,5.442245757902775,-5.442245757902775,0,0.0,0.24432430954814824,0.09793638561706217,0,0.11731700094267174,0.7444127434486935,-0.6024172079894964,-1.014760773322907,0.9606681003320099,-1.1523282936099244,0.5035116212169427
2,298.7,308.5,1420,45.7,143,0,0,0,0,0,0,0,0.07708943302646898,-0.07708943302646898,0,3.3720936695511483,-3.3720936695511483,0,0.0,0.3538033303093417,0.19080211105135064,0,0.17968175433400682,2.2341320619371734,-0.652413241617146,-1.014760773322907,-0.6625352831508572,0.5731180318240445,0.5506436647643491
0,298.7,308.6,1297,55.3,148,0,0,0,0,0,0,0,0.09723625110608164,-0.09723625110608164,0,2.7433011746000027,-2.7433011746000027,0,0.00639952779171008,0.2878359997588753,0.21900934834557784,0,0.1614960806893497,-0.7453065750397865,-0.652413241617146,-0.9473598877173399,-1.3486315586436155,1.5361578413685846,0.6291970706766931
2,298.8,308.6,1449,49.4,150,0,0,0,0,0,0,0,0.06965095671098276,-0.06965095671098276,0,3.1924298573443366,-3.1924298573443366,0,0.0031094467262623823,0.3781593563555613,0.19886171708163056,0,0.1922798646490556,2.2341320619371734,-0.6024172079894964,-0.9473598877173399,-0.5007727466525645,0.9442896250860024,0.6606184330416307
0,298.8,308.6,1268,55.8,155,0,0,0,0,0,0,0,0.08419723059980733,-0.08419723059980733,0,1.9382098453790988,-1.9382098453790988,0,0.00639952779171008,0.33053005558410387,0.2551252408684732,0,0.18579688152402024,-0.7453065750397865,-0.6024172079894964,-0.9473598877173399,-1.510394095141908,1.5863161647823627,0.7391718389539746
0,298.8,308.6,1511,36.1,157,0,0,0,0,0,0,0,0.1653974499282942,-0.1653974499282942,0,3.16005804038992,-3.16005804038992,0,0.0,0.0646537426077548,0.2003138965045886,0,0.06592427634401965,-0.7453065750397865,-0.6024172079894964,-0.9473598877173399,-0.1549355996562149,-0.38992177772049624,0.7705932013189123
0,298.7,308.5,1544,35.2,159,0,0,0,0,0,0,0,0.16241095663667365,-0.16241095663667365,0,3.190905777701957,-3.190905777701957,0,0.0,0.07443250714399914,0.19893008633933176,0,0.06955902012546601,-0.7453065750397865,-0.652413241617146,-1.014760773322907,0.029139010841842203,-0.48020675986529676,0.8020145636838498
1,298.6,308.4,1778,28.2,161,0,0,0,0,0,0,0,0.09550573481826585,-0.09550573481826585,0,5.053504459157516,-5.053504459157516,0,0.0,0.29350228113046467,0.11537507667622555,0,0.14047592778743098,0.7444127434486935,-0.7024092752447672,-1.082161658928474,1.3343953398280652,-1.1824232876581913,0.8334359260487875
